"","item_id","language","form","form_type","item_kind","category","item_definition","english_gloss","uni_lemma","lexical_category","complexity_category"
"1826","item_491","Spanish (Peruvian)","WS","WS","word","descriptive_words","negro","black","black","predicates",NA
"1827","item_492","Spanish (Peruvian)","WS","WS","word","descriptive_words","nuevo","new","new","predicates",NA
"1828","item_493","Spanish (Peruvian)","WS","WS","word","descriptive_words","obediente","obedient","obedient","predicates",NA
"1829","item_494","Spanish (Peruvian)","WS","WS","word","descriptive_words","redondo","round","round","predicates",NA
"1830","item_495","Spanish (Peruvian)","WS","WS","word","descriptive_words","rojo","red","red","predicates",NA
"1831","item_496","Spanish (Peruvian)","WS","WS","word","descriptive_words","roto","broken","broken","predicates",NA
"1832","item_497","Spanish (Peruvian)","WS","WS","word","descriptive_words","sed","thirst","thirsty","predicates",NA
"1833","item_498","Spanish (Peruvian)","WS","WS","word","descriptive_words","solo","only","only","predicates",NA
"1834","item_499","Spanish (Peruvian)","WS","WS","word","descriptive_words","sueño","sleep","sleepy","predicates",NA
"1835","item_500","Spanish (Peruvian)","WS","WS","word","descriptive_words","miedo/susto","fear/fright","scared","predicates",NA
"1836","item_501","Spanish (Peruvian)","WS","WS","word","descriptive_words","triste","sad","sad","predicates",NA
"1837","item_502","Spanish (Peruvian)","WS","WS","word","descriptive_words","vacío","empty","empty","predicates",NA
"1838","item_503","Spanish (Peruvian)","WS","WS","word","descriptive_words","verde","green","green","predicates",NA
"1839","item_504","Spanish (Peruvian)","WS","WS","word","time_words","ahora/ahorita","now/right now","now","other",NA
"1840","item_505","Spanish (Peruvian)","WS","WS","word","time_words","después/luego","after","after","other",NA
"1841","item_506","Spanish (Peruvian)","WS","WS","word","time_words","día","day","day","other",NA
"1842","item_507","Spanish (Peruvian)","WS","WS","word","time_words","mañana","morning","morning","other",NA
"1843","item_508","Spanish (Peruvian)","WS","WS","word","time_words","noche","evening","evening","other",NA
"1844","item_509","Spanish (Peruvian)","WS","WS","word","time_words","pronto","early","early","other",NA
"1845","item_510","Spanish (Peruvian)","WS","WS","word","time_words","tarde (por la/en la)","afternoon (at/in the)","afternoon","other",NA
"1846","item_511","Spanish (Peruvian)","WS","WS","word","time_words","ya","already","already","other",NA
"1847","item_512","Spanish (Peruvian)","WS","WS","word","pronouns","algo","something","something","function_words",NA
"1848","item_513","Spanish (Peruvian)","WS","WS","word","pronouns","conmigo","with me","1SG","function_words",NA
"1849","item_514","Spanish (Peruvian)","WS","WS","word","pronouns","contigo","with you","2SG","function_words",NA
"1850","item_515","Spanish (Peruvian)","WS","WS","word","pronouns","él","the","3SG","function_words",NA
"1851","item_516","Spanish (Peruvian)","WS","WS","word","pronouns","ella","she","3SG","function_words",NA
"1852","item_517","Spanish (Peruvian)","WS","WS","word","pronouns","ellos(as)","they","3PL","function_words",NA
"1853","item_518","Spanish (Peruvian)","WS","WS","word","pronouns","ese/esa/eso","that/that/it","that","function_words",NA
"1854","item_519","Spanish (Peruvian)","WS","WS","word","pronouns","esos(as)","those","those","function_words",NA
"1855","item_520","Spanish (Peruvian)","WS","WS","word","pronouns","este/esta/esto","this/this/this","this","function_words",NA
"1856","item_521","Spanish (Peruvian)","WS","WS","word","pronouns","estos(as)","these","these","function_words",NA
"1857","item_522","Spanish (Peruvian)","WS","WS","word","pronouns","(para) mí","(for me","1SG","function_words",NA
"1858","item_523","Spanish (Peruvian)","WS","WS","word","pronouns","mío/mía","mine","1SG.POSS","function_words",NA
"1859","item_524","Spanish (Peruvian)","WS","WS","word","pronouns","míos/mías","mine","1SG.POSS","function_words",NA
"1860","item_525","Spanish (Peruvian)","WS","WS","word","pronouns","otro(a)","other","other","function_words",NA
"1861","item_526","Spanish (Peruvian)","WS","WS","word","pronouns","su","his","3SG.POSS","function_words",NA
"1862","item_527","Spanish (Peruvian)","WS","WS","word","pronouns","(para) ti","(for you","2SG","function_words",NA
"1863","item_528","Spanish (Peruvian)","WS","WS","word","pronouns","tú","your","2SG.POSS","function_words",NA
"1864","item_529","Spanish (Peruvian)","WS","WS","word","pronouns","tu","you","2SG","function_words",NA
"1865","item_530","Spanish (Peruvian)","WS","WS","word","pronouns","tuyo(a)","yours","2SG.POSS","function_words",NA
"1866","item_531","Spanish (Peruvian)","WS","WS","word","pronouns","tuyos(as)","yours","2SG.POSS","function_words",NA
"1867","item_532","Spanish (Peruvian)","WS","WS","word","pronouns","yo","i","1SG","function_words",NA
"1868","item_533","Spanish (Peruvian)","WS","WS","word","question_words","cómo","as","how","function_words",NA
"1869","item_534","Spanish (Peruvian)","WS","WS","word","question_words","cuándo","when","when (question)","function_words",NA
"1870","item_535","Spanish (Peruvian)","WS","WS","word","question_words","cuántos","how many","how many","function_words",NA
"1871","item_536","Spanish (Peruvian)","WS","WS","word","question_words","dónde","where","where (question)","function_words",NA
"1872","item_537","Spanish (Peruvian)","WS","WS","word","question_words","por qué","why","why","function_words",NA
"1873","item_538","Spanish (Peruvian)","WS","WS","word","question_words","qué","than","what","function_words",NA
"1874","item_539","Spanish (Peruvian)","WS","WS","word","question_words","quién","whose","whose","function_words",NA
"1875","item_540","Spanish (Peruvian)","WS","WS","word","locations","a (a dormir/a la calle)","to (to sleep/to the street)","to","function_words",NA
"1876","item_541","Spanish (Peruvian)","WS","WS","word","locations","abajo/debajo","down","down","function_words",NA
"1877","item_542","Spanish (Peruvian)","WS","WS","word","locations","acá","here","here","function_words",NA
"1878","item_543","Spanish (Peruvian)","WS","WS","word","locations","adelante/delante","forward/in front","in front","function_words",NA
"1879","item_544","Spanish (Peruvian)","WS","WS","word","locations","adentro/dentro","inside/inside","inside","function_words",NA
"1880","item_545","Spanish (Peruvian)","WS","WS","word","locations","afuera/fuera","out/out","out","function_words",NA
"1881","item_546","Spanish (Peruvian)","WS","WS","word","locations","ahí","there","there","function_words",NA
"1882","item_547","Spanish (Peruvian)","WS","WS","word","locations","al lado","beside","beside","function_words",NA
"1883","item_548","Spanish (Peruvian)","WS","WS","word","locations","al (parque)","to (the park)","to","function_words",NA
"1884","item_549","Spanish (Peruvian)","WS","WS","word","locations","allá","there","there","function_words",NA
"1885","item_550","Spanish (Peruvian)","WS","WS","word","locations","allí","over there",NA,"function_words",NA
"1886","item_551","Spanish (Peruvian)","WS","WS","word","locations","aquí","here","here","function_words",NA
"1887","item_552","Spanish (Peruvian)","WS","WS","word","locations","arriba","up","up","function_words",NA
"1888","item_553","Spanish (Peruvian)","WS","WS","word","locations","así","so","so","function_words",NA
"1889","item_554","Spanish (Peruvian)","WS","WS","word","locations","atrás/detrás","behind","behind","function_words",NA
"1890","item_555","Spanish (Peruvian)","WS","WS","word","locations","casi","almost","almost","function_words",NA
"1891","item_556","Spanish (Peruvian)","WS","WS","word","locations","con","with","with","function_words",NA
"1892","item_557","Spanish (Peruvian)","WS","WS","word","locations","de","from","from","function_words",NA
"1893","item_558","Spanish (Peruvian)","WS","WS","word","locations","del","of the",NA,"function_words",NA
"1894","item_559","Spanish (Peruvian)","WS","WS","word","locations","en","in","in","function_words",NA
"1895","item_560","Spanish (Peruvian)","WS","WS","word","locations","encima/sobre","over/over","over","function_words",NA
"1896","item_561","Spanish (Peruvian)","WS","WS","word","locations","entre","between","between","function_words",NA
"1897","item_562","Spanish (Peruvian)","WS","WS","word","locations","hasta","until","until","function_words",NA
"1898","item_563","Spanish (Peruvian)","WS","WS","word","locations","para","for","for","function_words",NA
"1899","item_564","Spanish (Peruvian)","WS","WS","word","locations","por","for","for","function_words",NA
"1900","item_565","Spanish (Peruvian)","WS","WS","word","locations","sin","without","without","function_words",NA
"1901","item_566","Spanish (Peruvian)","WS","WS","word","quantifiers","algún(a)","some","some","function_words",NA
"1902","item_567","Spanish (Peruvian)","WS","WS","word","quantifiers","cuatro","four","four","function_words",NA
"1903","item_568","Spanish (Peruvian)","WS","WS","word","quantifiers","dos","two","two","function_words",NA
"1904","item_569","Spanish (Peruvian)","WS","WS","word","quantifiers","el (carro…)","the (car…)","the","function_words",NA
"1905","item_570","Spanish (Peruvian)","WS","WS","word","quantifiers","la (pelota…)","the (ball…)","the","function_words",NA
"1906","item_571","Spanish (Peruvian)","WS","WS","word","quantifiers","las (muñecas…)","the (dolls…)","the","function_words",NA
"1907","item_572","Spanish (Peruvian)","WS","WS","word","quantifiers","los (juguetes…)","the (toys…)","the","function_words",NA
"1908","item_573","Spanish (Peruvian)","WS","WS","word","quantifiers","más","plus","more","function_words",NA
"1909","item_574","Spanish (Peruvian)","WS","WS","word","quantifiers","mucho(a)/muchos(as)","a lot/many","many","function_words",NA
"1910","item_575","Spanish (Peruvian)","WS","WS","word","quantifiers","nada","any","any","function_words",NA
"1911","item_576","Spanish (Peruvian)","WS","WS","word","quantifiers","no hay","there is not",NA,"function_words",NA
"1912","item_577","Spanish (Peruvian)","WS","WS","word","quantifiers","otra vez","again","again","function_words",NA
"1913","item_578","Spanish (Peruvian)","WS","WS","word","quantifiers","otro","other","other","function_words",NA
"1914","item_579","Spanish (Peruvian)","WS","WS","word","quantifiers","poco/poquito","very little","little (amount)","function_words",NA
"1915","item_580","Spanish (Peruvian)","WS","WS","word","quantifiers","también","also","also","function_words",NA
"1916","item_581","Spanish (Peruvian)","WS","WS","word","quantifiers","tampoco","either","either","function_words",NA
"1917","item_582","Spanish (Peruvian)","WS","WS","word","quantifiers","todos(as)","all","all","function_words",NA
"1918","item_583","Spanish (Peruvian)","WS","WS","word","quantifiers","todo","everything","everything","function_words",NA
"1919","item_584","Spanish (Peruvian)","WS","WS","word","quantifiers","tres","three","three","function_words",NA
"1920","item_585","Spanish (Peruvian)","WS","WS","word","quantifiers","un","one","one","function_words",NA
"1921","item_586","Spanish (Peruvian)","WS","WS","word","quantifiers","un montón","a lot","a lot","function_words",NA
"1922","item_587","Spanish (Peruvian)","WS","WS","word","quantifiers","uno(a)","one","one","function_words",NA
"1923","item_588","Spanish (Peruvian)","WS","WS","word","quantifiers","unos(as)","some","some","function_words",NA
"1924","item_589","Spanish (Peruvian)","WS","WS","word","helping_verbs","estar (estoy jugando)","be (i am playing)","be","function_words",NA
"1925","item_590","Spanish (Peruvian)","WS","WS","word","helping_verbs","haber (he comido)","have (have eaten)","have","function_words",NA
"1926","item_591","Spanish (Peruvian)","WS","WS","word","helping_verbs","ir (vamos a dormir)","go (let's go to sleep)","go","function_words",NA
"1927","item_592","Spanish (Peruvian)","WS","WS","word","helping_verbs","poder (puedes correr)","can (you can run)","can (auxiliary)","function_words",NA
"1928","item_593","Spanish (Peruvian)","WS","WS","word","helping_verbs","querer (quiero comer)","want (i want to eat)","want","function_words",NA
"1929","item_594","Spanish (Peruvian)","WS","WS","word","connecting_words","entonces","so","so","function_words",NA
"1930","item_595","Spanish (Peruvian)","WS","WS","word","connecting_words","o","or","or","function_words",NA
"1931","item_596","Spanish (Peruvian)","WS","WS","word","connecting_words","pero","but","but","function_words",NA
"1932","item_597","Spanish (Peruvian)","WS","WS","word","connecting_words","porque","because","because","function_words",NA
"1933","item_598","Spanish (Peruvian)","WS","WS","word","connecting_words","que (que vengas)","that (that you come)",NA,"function_words",NA
"1934","item_599","Spanish (Peruvian)","WS","WS","word","connecting_words","si (si quieres)","if (if you want)","if","function_words",NA
"1935","item_600","Spanish (Peruvian)","WS","WS","word","connecting_words","y","and","and","function_words",NA
"1936","item_1","Spanish (Argentinian)","WS","WS","word","sounds","am","yum yum","yum yum","other",NA
"1937","item_2","Spanish (Argentinian)","WS","WS","word","sounds","ay","ouch","ouch","other",NA
"1938","item_3","Spanish (Argentinian)","WS","WS","word","sounds","bee_mee","baa baa","baa baa","other",NA
"1939","item_4","Spanish (Argentinian)","WS","WS","word","sounds","cuá-cuá","quack quack","quack quack","other",NA
"1940","item_5","Spanish (Argentinian)","WS","WS","word","sounds","guau-guau/ba bau","woof woof","woof woof","other",NA
"1941","item_6","Spanish (Argentinian)","WS","WS","word","sounds","miau","meow","meow","other",NA
"1942","item_7","Spanish (Argentinian)","WS","WS","word","sounds","muu","moo","moo","other",NA
"1943","item_8","Spanish (Argentinian)","WS","WS","word","sounds","pío-pío","tweet tweet","tweet tweet","other",NA
"1944","item_9","Spanish (Argentinian)","WS","WS","word","sounds","!Pum!","bang","bang bang","other",NA
"1945","item_10","Spanish (Argentinian)","WS","WS","word","sounds","qui-qui-ri-quí","cockadoodledoo","cockadoodledoo","other",NA
"1946","item_11","Spanish (Argentinian)","WS","WS","word","sounds","rum-rum","motor noise","vroom","other",NA
"1947","item_12","Spanish (Argentinian)","WS","WS","word","sounds","tu-tú","car","choo choo","other",NA
"1948","item_13","Spanish (Argentinian)","WS","WS","word","animals","abeja","bee","bee","nouns",NA
"1949","item_14","Spanish (Argentinian)","WS","WS","word","animals","animal","animal","animal","nouns",NA
"1950","item_15","Spanish (Argentinian)","WS","WS","word","animals","araña","spider","spider","nouns",NA
